Ticker;BTC-USD
9.08.2021;46365.40234
10.08.2021;45585.03125
11.08.2021;45593.63672
12.08.2021;44428.28906
13.08.2021;47793.32031
14.08.2021;47096.94531
15.08.2021;47047.00391
16.08.2021;46004.48438
17.08.2021;44695.35938
18.08.2021;44801.1875
19.08.2021;46717.57813
20.08.2021;49339.17578
21.08.2021;48905.49219
22.08.2021;49321.65234
23.08.2021;49546.14844
24.08.2021;47706.11719
25.08.2021;48960.78906
26.08.2021;46942.21875
27.08.2021;49058.66797
28.08.2021;48902.40234
29.08.2021;48829.83203
30.08.2021;47054.98438
31.08.2021;47166.6875
1.09.2021;48847.02734
2.09.2021;49327.72266
3.09.2021;50025.375
4.09.2021;49944.625
5.09.2021;51753.41016
6.09.2021;52633.53516
7.09.2021;46811.12891
8.09.2021;46091.39063
9.09.2021;46391.42188
10.09.2021;44883.91016
11.09.2021;45201.45703
12.09.2021;46063.26953
13.09.2021;44963.07422
14.09.2021;47092.49219
15.09.2021;48176.34766
16.09.2021;47783.35938
17.09.2021;47267.51953
18.09.2021;48278.36328
19.09.2021;47260.21875
20.09.2021;42843.80078
21.09.2021;40693.67578
22.09.2021;43574.50781
23.09.2021;44895.09766
24.09.2021;42839.75
25.09.2021;42716.59375
26.09.2021;43208.53906
27.09.2021;42235.73047
28.09.2021;41034.54297
29.09.2021;41564.36328
30.09.2021;43790.89453
1.10.2021;48116.94141
2.10.2021;47711.48828
3.10.2021;48199.95313
4.10.2021;49112.90234
5.10.2021;51514.8125
6.10.2021;55361.44922
7.10.2021;53805.98438
8.10.2021;53967.84766
9.10.2021;54968.22266
10.10.2021;54771.57813
11.10.2021;57484.78906
12.10.2021;56041.05859
13.10.2021;57401.09766
14.10.2021;57321.52344
15.10.2021;61593.94922
16.10.2021;60892.17969
17.10.2021;61553.61719
18.10.2021;62026.07813
19.10.2021;64261.99219
20.10.2021;65992.83594
21.10.2021;62210.17188
22.10.2021;60692.26563
23.10.2021;61393.61719
24.10.2021;60930.83594
25.10.2021;63039.82422
26.10.2021;60363.79297
27.10.2021;58482.38672
28.10.2021;60622.13672
29.10.2021;62227.96484
30.10.2021;61888.83203
31.10.2021;61318.95703
1.11.2021;61004.40625
2.11.2021;63226.40234
3.11.2021;62970.04688
4.11.2021;61452.23047
5.11.2021;61125.67578
6.11.2021;61527.48047
7.11.2021;63326.98828
8.11.2021;67566.82813
9.11.2021;66971.82813
10.11.2021;64995.23047
11.11.2021;64949.96094
12.11.2021;64155.94141
13.11.2021;64469.52734
14.11.2021;65466.83984
15.11.2021;63557.87109
16.11.2021;60161.24609
17.11.2021;60368.01172
18.11.2021;56942.13672
19.11.2021;58119.57813
20.11.2021;59697.19531
21.11.2021;58730.47656
22.11.2021;56289.28906
23.11.2021;57569.07422
24.11.2021;56280.42578
25.11.2021;57274.67969
26.11.2021;53569.76563
27.11.2021;54815.07813
28.11.2021;57248.45703
29.11.2021;57806.56641
30.11.2021;57005.42578
1.12.2021;57229.82813
2.12.2021;56477.81641
3.12.2021;53598.24609
4.12.2021;49200.70313
5.12.2021;49368.84766
6.12.2021;50582.625
7.12.2021;50700.08594
8.12.2021;50504.79688
9.12.2021;47672.12109
10.12.2021;47243.30469
11.12.2021;49362.50781
12.12.2021;50098.33594
13.12.2021;46737.48047
14.12.2021;46612.63281
15.12.2021;48896.72266
16.12.2021;47665.42578
17.12.2021;46202.14453
18.12.2021;46848.77734
19.12.2021;46707.01563
20.12.2021;46880.27734
21.12.2021;48936.61328
22.12.2021;48628.51172
23.12.2021;50784.53906
24.12.2021;50822.19531
25.12.2021;50429.85938
26.12.2021;50809.51563
27.12.2021;50640.41797
28.12.2021;47588.85547
29.12.2021;46444.71094
30.12.2021;47178.125
31.12.2021;46306.44531
1.01.2022;47686.8125
2.01.2022;47345.21875
3.01.2022;46458.11719
4.01.2022;45897.57422
5.01.2022;43569.00391
6.01.2022;43160.92969
7.01.2022;41557.90234
8.01.2022;41733.94141
9.01.2022;41911.60156
10.01.2022;41821.26172
11.01.2022;42735.85547
12.01.2022;43949.10156
13.01.2022;42591.57031
14.01.2022;43099.69922
15.01.2022;43177.39844
16.01.2022;43113.87891
17.01.2022;42250.55078
18.01.2022;42375.63281
19.01.2022;41744.32813
20.01.2022;40680.41797
21.01.2022;36457.31641
22.01.2022;35030.25
23.01.2022;36276.80469
24.01.2022;36654.32813
25.01.2022;36954.00391
26.01.2022;36852.12109
27.01.2022;37138.23438
28.01.2022;37784.33203
29.01.2022;38138.17969
30.01.2022;37917.60156
31.01.2022;38483.125
1.02.2022;38743.27344
2.02.2022;36952.98438
3.02.2022;37154.60156
4.02.2022;41500.875
5.02.2022;41441.16406
6.02.2022;42412.43359
7.02.2022;43840.28516
8.02.2022;44118.44531
9.02.2022;44338.79688
10.02.2022;43565.11328
11.02.2022;42407.9375
12.02.2022;42244.46875
13.02.2022;42197.51563
14.02.2022;42586.91797
15.02.2022;44575.20313
16.02.2022;43961.85938
17.02.2022;40538.01172
18.02.2022;40030.97656
19.02.2022;40122.15625
20.02.2022;38431.37891
21.02.2022;37075.28125
22.02.2022;38286.02734
23.02.2022;37296.57031
24.02.2022;38332.60938
25.02.2022;39214.21875
26.02.2022;39105.14844
27.02.2022;37709.78516
28.02.2022;43193.23438
1.03.2022;44354.63672
2.03.2022;43924.11719
3.03.2022;42451.78906
4.03.2022;39137.60547
5.03.2022;39400.58594
6.03.2022;38419.98438
7.03.2022;38062.03906
8.03.2022;38737.26953
9.03.2022;41982.92578
10.03.2022;39437.46094
11.03.2022;38794.97266
12.03.2022;38904.01172
13.03.2022;37849.66406
14.03.2022;39666.75391
15.03.2022;39338.78516
16.03.2022;41143.92969
17.03.2022;40951.37891
18.03.2022;41801.15625
19.03.2022;42190.65234
20.03.2022;41247.82422
21.03.2022;41077.99609
22.03.2022;42358.80859
23.03.2022;42892.95703
24.03.2022;43960.93359
25.03.2022;44348.73047
26.03.2022;44500.82813
27.03.2022;46820.49219
28.03.2022;47128.00391
29.03.2022;47465.73047
30.03.2022;47062.66406
31.03.2022;45538.67578
1.04.2022;46281.64453
2.04.2022;45868.94922
3.04.2022;46453.56641
4.04.2022;46622.67578
5.04.2022;45555.99219
6.04.2022;43206.73828
7.04.2022;43503.84766
8.04.2022;42287.66406
9.04.2022;42782.13672
10.04.2022;42207.67188
11.04.2022;39521.90234
12.04.2022;40127.18359
13.04.2022;41166.73047
14.04.2022;39935.51563
15.04.2022;40553.46484
16.04.2022;40424.48438
17.04.2022;39716.95313
18.04.2022;40826.21484
19.04.2022;41502.75
20.04.2022;41374.37891
21.04.2022;40527.36328
22.04.2022;39740.32031
23.04.2022;39486.73047
24.04.2022;39469.29297
25.04.2022;40458.30859
26.04.2022;38117.46094
27.04.2022;39241.12109
28.04.2022;39773.82813
29.04.2022;38609.82422
30.04.2022;37714.875
1.05.2022;38469.09375
2.05.2022;38529.32813
3.05.2022;37750.45313
4.05.2022;39698.37109
5.05.2022;36575.14063
6.05.2022;36040.92188
7.05.2022;35501.95313
8.05.2022;34059.26563
9.05.2022;30296.95313
10.05.2022;31022.90625
11.05.2022;28936.35547
12.05.2022;29047.75195
13.05.2022;29283.10352
14.05.2022;30101.26563
15.05.2022;31305.11328
16.05.2022;29862.91797
17.05.2022;30425.85742
18.05.2022;28720.27148
19.05.2022;30314.33398
20.05.2022;29200.74023
21.05.2022;29432.22656
22.05.2022;30323.72266
23.05.2022;29098.91016
24.05.2022;29655.58594
25.05.2022;29562.36133
26.05.2022;29267.22461
27.05.2022;28627.57422
28.05.2022;28814.90039
29.05.2022;29445.95703
30.05.2022;31726.39063
31.05.2022;31792.31055
1.06.2022;29799.08008
2.06.2022;30467.48828
3.06.2022;29704.39063
4.06.2022;29832.91406
5.06.2022;29906.66211
6.06.2022;31370.67188
7.06.2022;31155.47852
8.06.2022;30214.35547
9.06.2022;30111.99805
10.06.2022;29083.80469
11.06.2022;28360.81055
12.06.2022;26762.64844
13.06.2022;22487.38867
14.06.2022;22206.79297
15.06.2022;22572.83984
16.06.2022;20381.65039
17.06.2022;20471.48242
18.06.2022;19017.64258
19.06.2022;20553.27148
20.06.2022;20599.53711
21.06.2022;20710.59766
22.06.2022;19987.0293
23.06.2022;21085.87695
24.06.2022;21231.65625
25.06.2022;21502.33789
26.06.2022;21027.29492
27.06.2022;20735.47852
28.06.2022;20280.63477
29.06.2022;20104.02344
